roi,file,burning_pixels,ha,group
ROI_0096_03,D:\scburning\ROI_0096_03\S2B_MSIL2A_20210928T153619_R068_T17MQM_20210929T065714.tif,7260.0,72.6,Upper Whisker
ROI_0097_04,D:\scburning\ROI_0097_04\S2A_MSIL2A_20170407T153621_R068_T17LQL_20210209T053650.tif,5918.0,59.18,Upper Whisker
ROI_0097_04,D:\scburning\ROI_0097_04\S2A_MSIL2A_20170414T152641_R025_T17LQL_20210209T073600.tif,2516.0,25.16,Upper Whisker
ROI_0097_04,D:\scburning\ROI_0097_04\S2A_MSIL2A_20170613T152641_R025_T17LQL_20210209T224110.tif,12113.0,121.13,Upper Whisker
ROI_0097_04,D:\scburning\ROI_0097_04\S2B_MSIL2A_20171115T152629_R025_T17LQL_20201014T200634.tif,9869.0,98.69,Upper Whisker
ROI_0097_04,D:\scburning\ROI_0097_04\S2B_MSIL2A_20171218T153609_R068_T17LQL_20201014T145906.tif,3669.0,36.69,Upper Whisker
ROI_0097_04,D:\scburning\ROI_0097_04\S2A_MSIL2A_20180119T152631_R025_T17LQL_20201014T065622.tif,4408.0,44.08,Upper Whisker
ROI_0097_04,D:\scburning\ROI_0097_04\S2A_MSIL2A_20180208T152641_R025_T17LQL_20201013T201715.tif,4748.0,47.48,Upper Whisker
ROI_0097_04,D:\scburning\ROI_0097_04\S2B_MSIL2A_20180407T153619_R068_T17LQL_20201012T193450.tif,4441.0,44.41,Upper Whisker
ROI_0097_04,D:\scburning\ROI_0097_04\S2B_MSIL2A_20180417T153619_R068_T17LQL_20201012T233234.tif,6583.0,65.83,Upper Whisker
ROI_0097_04,D:\scburning\ROI_0097_04\S2A_MSIL2A_20180522T153621_R068_T17LQL_20201012T125603.tif,5153.0,51.53,Upper Whisker
ROI_0097_04,D:\scburning\ROI_0097_04\S2A_MSIL2A_20180721T153621_R068_T17LQL_20201011T181937.tif,31743.0,317.43,Upper Whisker
ROI_0097_04,D:\scburning\ROI_0097_04\S2B_MSIL2A_20180924T153609_R068_T17LQL_20201009T043224.tif,7343.0,73.43,Upper Whisker
ROI_0097_04,D:\scburning\ROI_0097_04\S2A_MSIL2A_20181019T153621_R068_T17LQL_20201009T130800.tif,9588.0,95.88,Upper Whisker
ROI_0097_04,D:\scburning\ROI_0097_04\S2B_MSIL2A_20181103T153619_R068_T17LQL_20201008T153232.tif,5745.0,57.45,Upper Whisker
ROI_0097_04,D:\scburning\ROI_0097_04\S2B_MSIL2A_20190320T152639_R025_T17LQL_20201007T084617.tif,3085.0,30.85,Upper Whisker
ROI_0097_04,D:\scburning\ROI_0097_04\S2A_MSIL2A_20190504T152641_R025_T17LQL_20201006T095337.tif,5072.0,50.72,Upper Whisker
ROI_0097_04,D:\scburning\ROI_0097_04\S2B_MSIL2A_20190509T152649_R025_T17LQL_20201006T120906.tif,2675.0,26.75,Upper Whisker
ROI_0097_04,D:\scburning\ROI_0097_04\S2B_MSIL2A_20190628T152649_R025_T17LQL_20201006T073658.tif,8482.0,84.82,Upper Whisker
ROI_0097_04,D:\scburning\ROI_0097_04\S2A_MSIL2A_20190716T153621_R068_T17LQL_20201005T145332.tif,31713.0,317.13,Upper Whisker
ROI_0097_04,D:\scburning\ROI_0097_04\S2A_MSIL2A_20190822T152641_R025_T17LQL_20201005T032715.tif,7442.0,74.42,Upper Whisker
ROI_0097_04,D:\scburning\ROI_0097_04\S2A_MSIL2A_20191014T153621_R068_T17LQL_20201004T021126.tif,22758.0,227.58,Upper Whisker
ROI_0097_04,D:\scburning\ROI_0097_04\S2B_MSIL2A_20191128T153619_R068_T17LQL_20201003T203552.tif,4299.0,42.99,Upper Whisker
ROI_0097_04,D:\scburning\ROI_0097_04\S2B_MSIL2A_20191228T153619_R068_T17LQL_20201003T104504.tif,3199.0,31.99,Upper Whisker
ROI_0097_04,D:\scburning\ROI_0097_04\S2A_MSIL2A_20200221T153611_R068_T17LQL_20200927T143546.tif,5025.0,50.25,Upper Whisker
ROI_0097_04,D:\scburning\ROI_0097_04\S2B_MSIL2A_20200406T153619_R068_T17LQL_20200925T073438.tif,4308.0,43.08,Upper Whisker
ROI_0097_04,D:\scburning\ROI_0097_04\S2B_MSIL2A_20200423T152639_R025_T17LQL_20200921T202135.tif,3549.0,35.49,Upper Whisker
ROI_0097_04,D:\scburning\ROI_0097_04\S2A_MSIL2A_20200531T153631_R068_T17LQL_20200911T150808.tif,5818.0,58.18,Upper Whisker
ROI_0097_04,D:\scburning\ROI_0097_04\S2B_MSIL2A_20200722T152639_R025_T17LQL_20200817T042349.tif,11630.0,116.3,Upper Whisker
ROI_0097_04,D:\scburning\ROI_0097_04\S2A_MSIL2A_20200816T152651_R025_T17LQL_20200818T132203.tif,4961.0,49.61,Upper Whisker
ROI_0097_04,D:\scburning\ROI_0097_04\S2B_MSIL2A_20200824T153619_R068_T17LQL_20200918T194621.tif,2462.0,24.62,Upper Whisker
ROI_0097_04,D:\scburning\ROI_0097_04\S2B_MSIL2A_20201010T152639_R025_T17LQL_20201028T132632.tif,9288.0,92.88,Upper Whisker
ROI_0097_04,D:\scburning\ROI_0097_04\S2A_MSIL2A_20201018T153621_R068_T17LQL_20201019T184555.tif,3303.0,33.03,Upper Whisker
ROI_0097_04,D:\scburning\ROI_0097_04\S2B_MSIL2A_20210217T152639_R025_T17LQL_20210219T091619.tif,2762.0,27.62,Upper Whisker
ROI_0097_04,D:\scburning\ROI_0097_04\S2B_MSIL2A_20210329T152639_R025_T17LQL_20210330T113205.tif,4121.0,41.21,Upper Whisker
ROI_0097_04,D:\scburning\ROI_0097_04\S2A_MSIL2A_20210416T153611_R068_T17LQL_20210417T063601.tif,2528.0,25.28,Upper Whisker
ROI_0097_04,D:\scburning\ROI_0097_04\S2A_MSIL2A_20210503T152641_R025_T17LQL_20210504T161358.tif,2481.0,24.81,Upper Whisker
ROI_0097_04,D:\scburning\ROI_0097_04\S2B_MSIL2A_20210720T153619_R068_T17LQL_20210721T003253.tif,20954.0,209.54,Upper Whisker
ROI_0097_04,D:\scburning\ROI_0097_04\S2A_MSIL2A_20210930T152641_R025_T17LQL_20211002T011525.tif,19496.0,194.96,Upper Whisker
ROI_0097_04,D:\scburning\ROI_0097_04\S2A_MSIL2A_20211119T152641_R025_T17LQL_20211120T072133.tif,5130.0,51.3,Upper Whisker
ROI_0097_04,D:\scburning\ROI_0097_04\S2B_MSIL2A_20220304T152639_R025_T17LQL_20220305T100758.tif,3937.0,39.37,Upper Whisker
ROI_0097_04,D:\scburning\ROI_0097_04\S2B_MSIL2A_20220317T153619_R068_T17LQL_20220318T020451.tif,3062.0,30.62,Upper Whisker
ROI_0097_04,D:\scburning\ROI_0097_04\S2B_MSIL2A_20220503T152639_R025_T17LQL_20220504T055411.tif,3430.0,34.3,Upper Whisker
ROI_0097_04,D:\scburning\ROI_0097_04\S2B_MSIL2A_20220903T153619_R068_T17LQL_20220904T014607.tif,3200.0,32.0,Upper Whisker
ROI_0098_04,D:\scburning\ROI_0098_04\S2A_MSIL2A_20180221T153621_R068_T17MQM_20201013T234916.tif,3091.0,30.91,Upper Whisker
ROI_0098_04,D:\scburning\ROI_0098_04\S2B_MSIL2A_20190929T153619_R068_T17MQM_20201004T183533.tif,129320.0,1293.2,Upper Whisker
ROI_0099_01,D:\scburning\ROI_0099_01\S2B_MSIL2A_20190929T153619_R068_T17MQM_20201004T183533.tif,73831.0,738.31,Upper Whisker
ROI_0099_01,D:\scburning\ROI_0099_01\S2B_MSIL2A_20201010T152639_R025_T17MQM_20201028T132740.tif,2826.0,28.26,Upper Whisker
ROI_0099_01,D:\scburning\ROI_0099_01\S2B_MSIL2A_20210322T153619_R068_T17MQM_20210323T110554.tif,9168.0,91.68,Upper Whisker
ROI_0103_04,D:\scburning\ROI_0103_04\S2B_MSIL2A_20171026T152629_R025_T17LQL_20201015T022735.tif,2816.0,28.16,Upper Whisker
ROI_0103_04,D:\scburning\ROI_0103_04\S2B_MSIL2A_20191205T152639_R025_T17LQL_20201003T011252.tif,3423.0,34.23,Upper Whisker
ROI_0118_01,D:\scburning\ROI_0118_01\S2A_MSIL2A_20170613T152641_R025_T17LQK_20210209T224114.tif,2717.0,27.17,Upper Whisker
ROI_0118_01,D:\scburning\ROI_0118_01\S2B_MSIL2A_20171115T152629_R025_T17LQK_20201014T200626.tif,4797.0,47.97,Upper Whisker
ROI_0118_01,D:\scburning\ROI_0118_01\S2B_MSIL2A_20180404T152639_R025_T17LQK_20201012T182308.tif,5010.0,50.1,Upper Whisker
ROI_0118_01,D:\scburning\ROI_0118_01\S2B_MSIL2A_20180921T152629_R025_T17LQK_20201009T033413.tif,6802.0,68.02,Upper Whisker
ROI_0118_01,D:\scburning\ROI_0118_01\S2B_MSIL2A_20181210T152629_R025_T17LQK_20201008T090346.tif,6344.0,63.44,Upper Whisker
ROI_0118_01,D:\scburning\ROI_0118_01\S2B_MSIL2A_20191105T152639_R025_T17LQK_20201003T133004.tif,6213.0,62.13,Upper Whisker
ROI_0118_01,D:\scburning\ROI_0118_01\S2B_MSIL2A_20200213T152639_R025_T17LQK_20201001T223011.tif,2913.0,29.13,Upper Whisker
ROI_0118_01,D:\scburning\ROI_0118_01\S2B_MSIL2A_20200423T152639_R025_T17LQK_20200921T202132.tif,5434.0,54.34,Upper Whisker
ROI_0118_01,D:\scburning\ROI_0118_01\S2A_MSIL2A_20201214T152641_R025_T17LQK_20201215T105857.tif,6366.0,63.66,Upper Whisker
ROI_0118_01,D:\scburning\ROI_0118_01\S2B_MSIL2A_20201229T152639_R025_T17LQK_20201230T063007.tif,5499.0,54.99,Upper Whisker
ROI_0118_01,D:\scburning\ROI_0118_01\S2B_MSIL2A_20211005T152639_R025_T17LQK_20211006T044547.tif,22280.0,222.8,Upper Whisker
ROI_0118_01,D:\scburning\ROI_0118_01\S2B_MSIL2A_20220503T152639_R025_T17LQK_20220504T054912.tif,4075.0,40.75,Upper Whisker
ROI_0118_03,D:\scburning\ROI_0118_03\S2A_MSIL2A_20170305T152631_R025_T17LQK_20210208T195358.tif,5727.0,57.27,Upper Whisker
ROI_0118_03,D:\scburning\ROI_0118_03\S2B_MSIL2A_20171115T152629_R025_T17LQK_20201014T200626.tif,3206.0,32.06,Upper Whisker
ROI_0118_03,D:\scburning\ROI_0118_03\S2B_MSIL2A_20180124T152629_R025_T17LQK_20201014T082937.tif,4053.0,40.53,Upper Whisker
ROI_0118_03,D:\scburning\ROI_0118_03\S2B_MSIL2A_20180223T152629_R025_T17LQK_20201014T004251.tif,5708.0,57.08,Upper Whisker
ROI_0118_03,D:\scburning\ROI_0118_03\S2B_MSIL2A_20180613T152639_R025_T17LQK_20201027T001517.tif,2778.0,27.78,Upper Whisker
ROI_0118_03,D:\scburning\ROI_0118_03\S2B_MSIL2A_20180921T152629_R025_T17LQK_20201009T033413.tif,13190.0,131.9,Upper Whisker
ROI_0118_03,D:\scburning\ROI_0118_03\S2B_MSIL2A_20181210T152629_R025_T17LQK_20201008T090346.tif,4426.0,44.26,Upper Whisker
ROI_0118_03,D:\scburning\ROI_0118_03\S2B_MSIL2A_20190320T152639_R025_T17LQK_20201105T104317.tif,4052.0,40.52,Upper Whisker
ROI_0118_03,D:\scburning\ROI_0118_03\S2A_MSIL2A_20190911T152641_R025_T17LQK_20201004T115150.tif,11162.0,111.62,Upper Whisker
ROI_0118_03,D:\scburning\ROI_0118_03\S2B_MSIL2A_20191016T152639_R025_T17LQK_20201004T030612.tif,9355.0,93.55,Upper Whisker
ROI_0118_03,D:\scburning\ROI_0118_03\S2B_MSIL2A_20191105T152639_R025_T17LQK_20201003T133004.tif,5539.0,55.39,Upper Whisker
ROI_0118_03,D:\scburning\ROI_0118_03\S2B_MSIL2A_20200423T152639_R025_T17LQK_20200921T202132.tif,2882.0,28.82,Upper Whisker
ROI_0118_03,D:\scburning\ROI_0118_03\S2A_MSIL2A_20200508T152641_R025_T17LQK_20200921T002755.tif,2614.0,26.14,Upper Whisker
ROI_0118_03,D:\scburning\ROI_0118_03\S2B_MSIL2A_20201119T152639_R025_T17LQK_20201121T024214.tif,6462.0,64.62,Upper Whisker
ROI_0118_03,D:\scburning\ROI_0118_03\S2B_MSIL2A_20210408T152639_R025_T17LQK_20210410T152906.tif,11609.0,116.09,Upper Whisker
ROI_0118_03,D:\scburning\ROI_0118_03\S2A_MSIL2A_20210930T152641_R025_T17LQK_20211002T011855.tif,7386.0,73.86,Upper Whisker
ROI_0118_03,D:\scburning\ROI_0118_03\S2B_MSIL2A_20220811T152639_R025_T17LQK_20220812T111452.tif,3922.0,39.22,Upper Whisker
ROI_0119_02,D:\scburning\ROI_0119_02\S2B_MSIL2A_20171026T152629_R025_T17LQK_20201015T022733.tif,9064.0,90.64,Upper Whisker
ROI_0119_02,D:\scburning\ROI_0119_02\S2A_MSIL2A_20180119T152631_R025_T17LQK_20201014T065622.tif,4723.0,47.23,Upper Whisker
ROI_0119_02,D:\scburning\ROI_0119_02\S2A_MSIL2A_20180906T152641_R025_T17LQK_20201011T091608.tif,5350.0,53.5,Upper Whisker
ROI_0119_02,D:\scburning\ROI_0119_02\S2B_MSIL2A_20181210T152629_R025_T17LQK_20201008T090346.tif,7010.0,70.1,Upper Whisker
ROI_0119_02,D:\scburning\ROI_0119_02\S2A_MSIL2A_20190404T152641_R025_T17LQK_20201006T220353.tif,4259.0,42.59,Upper Whisker
ROI_0119_02,D:\scburning\ROI_0119_02\S2B_MSIL2A_20190628T152649_R025_T17LQK_20201006T073654.tif,2887.0,28.87,Upper Whisker
ROI_0119_02,D:\scburning\ROI_0119_02\S2A_MSIL2A_20190822T152641_R025_T17LQK_20201005T032711.tif,22934.0,229.34,Upper Whisker
ROI_0119_02,D:\scburning\ROI_0119_02\S2B_MSIL2A_20200712T152639_R025_T17LQK_20200912T234037.tif,3218.0,32.18,Upper Whisker
ROI_0119_02,D:\scburning\ROI_0119_02\S2A_MSIL2A_20210113T152641_R025_T17LQK_20210115T055440.tif,2719.0,27.19,Upper Whisker
ROI_0119_02,D:\scburning\ROI_0119_02\S2A_MSIL2A_20210202T152641_R025_T17LQK_20210203T041721.tif,2524.0,25.24,Upper Whisker
ROI_0119_02,D:\scburning\ROI_0119_02\S2A_MSIL2A_20210930T152641_R025_T17LQK_20211002T011855.tif,2878.0,28.78,Upper Whisker
ROI_0119_02,D:\scburning\ROI_0119_02\S2B_MSIL2A_20220811T152639_R025_T17LQK_20220812T111452.tif,15454.0,154.54,Upper Whisker
ROI_0119_03,D:\scburning\ROI_0119_03\S2A_MSIL2A_20170305T152631_R025_T17LQK_20210208T195358.tif,9686.0,96.86,Upper Whisker
ROI_0119_03,D:\scburning\ROI_0119_03\S2A_MSIL2A_20170414T152641_R025_T17LQK_20210209T073601.tif,5743.0,57.43,Upper Whisker
ROI_0119_03,D:\scburning\ROI_0119_03\S2A_MSIL2A_20170613T152641_R025_T17LQK_20210209T224114.tif,6278.0,62.78,Upper Whisker
ROI_0119_03,D:\scburning\ROI_0119_03\S2B_MSIL2A_20171026T152629_R025_T17LQK_20201015T022733.tif,10707.0,107.07,Upper Whisker
ROI_0119_03,D:\scburning\ROI_0119_03\S2A_MSIL2A_20180827T152641_R025_T17LQK_20201027T050101.tif,12010.0,120.1,Upper Whisker
ROI_0119_03,D:\scburning\ROI_0119_03\S2B_MSIL2A_20190608T152649_R025_T17LQK_20201005T234826.tif,3215.0,32.15,Upper Whisker
ROI_0119_03,D:\scburning\ROI_0119_03\S2A_MSIL2A_20190822T152641_R025_T17LQK_20201005T032711.tif,2676.0,26.76,Upper Whisker
ROI_0119_03,D:\scburning\ROI_0119_03\S2B_MSIL2A_20191205T152639_R025_T17LQK_20201003T011254.tif,2672.0,26.72,Upper Whisker
ROI_0119_03,D:\scburning\ROI_0119_03\S2B_MSIL2A_20200213T152639_R025_T17LQK_20201001T223011.tif,4737.0,47.37,Upper Whisker
ROI_0119_03,D:\scburning\ROI_0119_03\S2B_MSIL2A_20210408T152639_R025_T17LQK_20210410T152906.tif,3854.0,38.54,Upper Whisker
ROI_0119_03,D:\scburning\ROI_0119_03\S2A_MSIL2A_20210712T152641_R025_T17LQK_20210713T092921.tif,5456.0,54.56,Upper Whisker
ROI_0119_03,D:\scburning\ROI_0119_03\S2B_MSIL2A_20220811T152639_R025_T17LQK_20220812T111452.tif,6093.0,60.93,Upper Whisker
ROI_0119_04,D:\scburning\ROI_0119_04\S2A_MSIL2A_20170305T152631_R025_T17LQK_20210208T195358.tif,11378.0,113.78,Upper Whisker
ROI_0119_04,D:\scburning\ROI_0119_04\S2A_MSIL2A_20170414T152641_R025_T17LQK_20210209T073601.tif,7818.0,78.18,Upper Whisker
ROI_0119_04,D:\scburning\ROI_0119_04\S2A_MSIL2A_20170613T152641_R025_T17LQK_20210209T224114.tif,6538.0,65.38,Upper Whisker
ROI_0119_04,D:\scburning\ROI_0119_04\S2B_MSIL2A_20171026T152629_R025_T17LQK_20201015T022733.tif,16265.0,162.65,Upper Whisker
ROI_0119_04,D:\scburning\ROI_0119_04\S2B_MSIL2A_20171115T152629_R025_T17LQK_20201014T200626.tif,7033.0,70.33,Upper Whisker
ROI_0119_04,D:\scburning\ROI_0119_04\S2A_MSIL2A_20180827T152641_R025_T17LQK_20201027T050101.tif,20055.0,200.55,Upper Whisker
ROI_0119_04,D:\scburning\ROI_0119_04\S2B_MSIL2A_20190608T152649_R025_T17LQK_20201005T234826.tif,8721.0,87.21,Upper Whisker
ROI_0119_04,D:\scburning\ROI_0119_04\S2B_MSIL2A_20190628T152649_R025_T17LQK_20201006T073654.tif,6256.0,62.56,Upper Whisker
ROI_0119_04,D:\scburning\ROI_0119_04\S2A_MSIL2A_20190822T152641_R025_T17LQK_20201005T032711.tif,3288.0,32.88,Upper Whisker
ROI_0119_04,D:\scburning\ROI_0119_04\S2A_MSIL2A_20191011T152641_R025_T17LQK_20201004T010430.tif,5556.0,55.56,Upper Whisker
ROI_0119_04,D:\scburning\ROI_0119_04\S2B_MSIL2A_20191225T152639_R025_T17LQK_20201003T093533.tif,4132.0,41.32,Upper Whisker
ROI_0119_04,D:\scburning\ROI_0119_04\S2A_MSIL2A_20191230T152631_R025_T17LQK_20201003T111617.tif,2545.0,25.45,Upper Whisker
ROI_0119_04,D:\scburning\ROI_0119_04\S2B_MSIL2A_20200304T152639_R025_T17LQK_20200928T092418.tif,4229.0,42.29,Upper Whisker
ROI_0119_04,D:\scburning\ROI_0119_04\S2A_MSIL2A_20200319T152641_R025_T17LQK_20201012T163805.tif,3450.0,34.5,Upper Whisker
ROI_0119_04,D:\scburning\ROI_0119_04\S2A_MSIL2A_20200428T152641_R025_T17LQK_20200922T104829.tif,3301.0,33.01,Upper Whisker
ROI_0119_04,D:\scburning\ROI_0119_04\S2B_MSIL2A_20200523T152639_R025_T17LQK_20200910T175810.tif,3829.0,38.29,Upper Whisker
ROI_0119_04,D:\scburning\ROI_0119_04\S2B_MSIL2A_20200712T152639_R025_T17LQK_20200912T234037.tif,6187.0,61.87,Upper Whisker
ROI_0119_04,D:\scburning\ROI_0119_04\S2B_MSIL2A_20200930T152639_R025_T17LQK_20201002T021424.tif,3255.0,32.55,Upper Whisker
ROI_0119_04,D:\scburning\ROI_0119_04\S2A_MSIL2A_20201025T152641_R025_T17LQK_20201030T024008.tif,9045.0,90.45,Upper Whisker
ROI_0119_04,D:\scburning\ROI_0119_04\S2A_MSIL2A_20210920T152641_R025_T17LQK_20210921T070210.tif,7802.0,78.02,Upper Whisker
ROI_0119_04,D:\scburning\ROI_0119_04\S2B_MSIL2A_20211114T152639_R025_T17LQK_20211115T032018.tif,10391.0,103.91,Upper Whisker
ROI_0119_04,D:\scburning\ROI_0119_04\S2A_MSIL2A_20211129T152641_R025_T17LQK_20211130T101855.tif,29831.0,298.31,Upper Whisker
ROI_0119_04,D:\scburning\ROI_0119_04\S2B_MSIL2A_20220423T152639_R025_T17LQK_20220424T100355.tif,3428.0,34.28,Upper Whisker
ROI_0120_02,D:\scburning\ROI_0120_02\S2A_MSIL2A_20170305T152631_R025_T17LQK_20210208T195358.tif,3678.0,36.78,Upper Whisker
ROI_0120_02,D:\scburning\ROI_0120_02\S2A_MSIL2A_20170414T152641_R025_T17LQK_20210209T073601.tif,2811.0,28.11,Upper Whisker
ROI_0120_02,D:\scburning\ROI_0120_02\S2A_MSIL2A_20170613T152641_R025_T17LQK_20210209T224114.tif,11036.0,110.36,Upper Whisker
ROI_0120_02,D:\scburning\ROI_0120_02\S2A_MSIL2A_20170723T152641_R025_T17LQK_20210210T131652.tif,3827.0,38.27,Upper Whisker
ROI_0120_02,D:\scburning\ROI_0120_02\S2A_MSIL2A_20171011T152641_R025_T17LQK_20201019T203710.tif,6828.0,68.28,Upper Whisker
ROI_0120_02,D:\scburning\ROI_0120_02\S2B_MSIL2A_20171026T152629_R025_T17LQK_20201015T022733.tif,6637.0,66.37,Upper Whisker
ROI_0120_02,D:\scburning\ROI_0120_02\S2A_MSIL2A_20171120T152641_R025_T17LQK_20201014T210857.tif,11305.0,113.05,Upper Whisker
ROI_0120_02,D:\scburning\ROI_0120_02\S2A_MSIL2A_20180208T152641_R025_T17LQK_20201013T201742.tif,4545.0,45.45,Upper Whisker
ROI_0120_02,D:\scburning\ROI_0120_02\S2B_MSIL2A_20180223T152629_R025_T17LQK_20201014T004251.tif,7211.0,72.11,Upper Whisker
ROI_0120_02,D:\scburning\ROI_0120_02\S2B_MSIL2A_20180315T152629_R025_T17LQK_20201013T093155.tif,2760.0,27.6,Upper Whisker
ROI_0120_02,D:\scburning\ROI_0120_02\S2A_MSIL2A_20180827T152641_R025_T17LQK_20201027T050101.tif,6111.0,61.11,Upper Whisker
ROI_0120_02,D:\scburning\ROI_0120_02\S2B_MSIL2A_20180921T152629_R025_T17LQK_20201009T033413.tif,4208.0,42.08,Upper Whisker
ROI_0120_02,D:\scburning\ROI_0120_02\S2A_MSIL2A_20181006T152641_R025_T17LQK_20201009T084313.tif,3137.0,31.37,Upper Whisker
ROI_0120_02,D:\scburning\ROI_0120_02\S2B_MSIL2A_20181021T152639_R025_T17LQK_20201009T135911.tif,2511.0,25.11,Upper Whisker
ROI_0120_02,D:\scburning\ROI_0120_02\S2B_MSIL2A_20181210T152629_R025_T17LQK_20201008T090346.tif,3322.0,33.22,Upper Whisker
ROI_0120_02,D:\scburning\ROI_0120_02\S2A_MSIL2A_20190104T152631_R025_T17LQK_20201007T224219.tif,3833.0,38.33,Upper Whisker
ROI_0120_02,D:\scburning\ROI_0120_02\S2B_MSIL2A_20190119T152639_R025_T17LQK_20201008T025857.tif,5978.0,59.78,Upper Whisker
ROI_0120_02,D:\scburning\ROI_0120_02\S2B_MSIL2A_20190608T152649_R025_T17LQK_20201005T234826.tif,6521.0,65.21,Upper Whisker
ROI_0120_02,D:\scburning\ROI_0120_02\S2A_MSIL2A_20190822T152641_R025_T17LQK_20201005T032711.tif,7224.0,72.24,Upper Whisker
ROI_0120_02,D:\scburning\ROI_0120_02\S2B_MSIL2A_20190906T152639_R025_T17LQK_20201004T100818.tif,2793.0,27.93,Upper Whisker
ROI_0120_02,D:\scburning\ROI_0120_02\S2B_MSIL2A_20191205T152639_R025_T17LQK_20201003T011254.tif,4182.0,41.82,Upper Whisker
ROI_0120_02,D:\scburning\ROI_0120_02\S2B_MSIL2A_20200114T152639_R025_T17LQK_20201002T184350.tif,4473.0,44.73,Upper Whisker
ROI_0120_02,D:\scburning\ROI_0120_02\S2B_MSIL2A_20200213T152639_R025_T17LQK_20201001T223011.tif,18968.0,189.68,Upper Whisker
ROI_0120_02,D:\scburning\ROI_0120_02\S2B_MSIL2A_20200423T152639_R025_T17LQK_20200921T202132.tif,10274.0,102.74,Upper Whisker
ROI_0120_02,D:\scburning\ROI_0120_02\S2B_MSIL2A_20200523T152639_R025_T17LQK_20200910T175810.tif,4324.0,43.24,Upper Whisker
ROI_0120_02,D:\scburning\ROI_0120_02\S2A_MSIL2A_20200607T152651_R025_T17LQK_20200826T115408.tif,3305.0,33.05,Upper Whisker
ROI_0120_02,D:\scburning\ROI_0120_02\S2B_MSIL2A_20200712T152639_R025_T17LQK_20200912T234037.tif,3194.0,31.94,Upper Whisker
ROI_0120_02,D:\scburning\ROI_0120_02\S2A_MSIL2A_20200915T152641_R025_T17LQK_20200918T093632.tif,2983.0,29.83,Upper Whisker
ROI_0120_02,D:\scburning\ROI_0120_02\S2B_MSIL2A_20201109T152639_R025_T17LQK_20201110T143800.tif,3335.0,33.35,Upper Whisker
ROI_0120_02,D:\scburning\ROI_0120_02\S2B_MSIL2A_20201119T152639_R025_T17LQK_20201121T024214.tif,3002.0,30.02,Upper Whisker
ROI_0120_02,D:\scburning\ROI_0120_02\S2B_MSIL2A_20201209T152639_R025_T17LQK_20201210T210539.tif,2798.0,27.98,Upper Whisker
ROI_0120_02,D:\scburning\ROI_0120_02\S2B_MSIL2A_20210207T152639_R025_T17LQK_20210208T024044.tif,3629.0,36.29,Upper Whisker
ROI_0120_02,D:\scburning\ROI_0120_02\S2B_MSIL2A_20210408T152639_R025_T17LQK_20210410T152906.tif,4458.0,44.58,Upper Whisker
ROI_0120_02,D:\scburning\ROI_0120_02\S2A_MSIL2A_20210712T152641_R025_T17LQK_20210713T092921.tif,20317.0,203.17,Upper Whisker
ROI_0120_02,D:\scburning\ROI_0120_02\S2B_MSIL2A_20210727T152639_R025_T17LQK_20210728T023047.tif,3012.0,30.12,Upper Whisker
ROI_0120_02,D:\scburning\ROI_0120_02\S2A_MSIL2A_20210920T152641_R025_T17LQK_20210921T070210.tif,15589.0,155.89,Upper Whisker
ROI_0120_02,D:\scburning\ROI_0120_02\S2A_MSIL2A_20211119T152641_R025_T17LQK_20211120T072520.tif,3054.0,30.54,Upper Whisker
ROI_0120_02,D:\scburning\ROI_0120_02\S2B_MSIL2A_20211224T152639_R025_T17LQK_20211225T051750.tif,4863.0,48.63,Upper Whisker
ROI_0120_02,D:\scburning\ROI_0120_02\S2A_MSIL2A_20220118T152641_R025_T17LQK_20220119T130201.tif,2618.0,26.18,Upper Whisker
ROI_0120_02,D:\scburning\ROI_0120_02\S2B_MSIL2A_20220811T152639_R025_T17LQK_20220812T111452.tif,3165.0,31.65,Upper Whisker
ROI_0123_03,D:\scburning\ROI_0123_03\S2A_MSIL2A_20170613T152641_R025_T17LRJ_20210209T224114.tif,3429.0,34.29,Upper Whisker
ROI_0123_03,D:\scburning\ROI_0123_03\S2B_MSIL2A_20180114T152629_R025_T17LRJ_20201014T054843.tif,4747.0,47.47,Upper Whisker
ROI_0123_03,D:\scburning\ROI_0123_03\S2A_MSIL2A_20181006T152641_R025_T17LRJ_20201009T084312.tif,4639.0,46.39,Upper Whisker
ROI_0123_03,D:\scburning\ROI_0123_03\S2B_MSIL2A_20181210T152629_R025_T17LRJ_20201008T090349.tif,3366.0,33.66,Upper Whisker
ROI_0123_03,D:\scburning\ROI_0123_03\S2A_MSIL2A_20190404T152641_R025_T17LRJ_20201006T220356.tif,6514.0,65.14,Upper Whisker
ROI_0123_03,D:\scburning\ROI_0123_03\S2B_MSIL2A_20191016T152639_R025_T17LRJ_20201004T030616.tif,10588.0,105.88,Upper Whisker
ROI_0123_03,D:\scburning\ROI_0123_03\S2B_MSIL2A_20201010T152639_R025_T17LRJ_20201028T132318.tif,11844.0,118.44,Upper Whisker
ROI_0123_03,D:\scburning\ROI_0123_03\S2A_MSIL2A_20210113T152641_R025_T17LRJ_20210115T055534.tif,4170.0,41.7,Upper Whisker
ROI_0123_03,D:\scburning\ROI_0123_03\S2B_MSIL2A_20211224T152639_R025_T17LRJ_20211225T055708.tif,5439.0,54.39,Upper Whisker
